,code,decileMarch20,decileMarch24,scoreMarch20,scoreMarch24,score_change,score_change_code
9477,E01029678,2,0,20.5698306,12.41968595,-39.6218365,3
18575,E01024947,5,1,26.7114723,16.15401898,-39.5240412,3
2697,E01019317,0,0,14.5553108,8.811741849,-39.46029755,3
27230,E01020492,8,3,34.2469689,20.74050717,-39.43841502,3
3936,E01026696,1,0,16.0159359,9.703495944,-39.41349413,3
31270,E01032031,9,5,41.1792213,24.95788051,-39.39205327,3
31985,E01019848,9,5,43.4119791,26.32756219,-39.35415354,3
804,E01026082,0,0,10.5715454,6.412981163,-39.33733508,3
586,E01032430,0,0,9.658508,5.861035378,-39.31738341,3
13071,E01018792,3,0,22.9756271,13.94560971,-39.30259381,3
25365,E01020176,7,2,32.2392189,19.56998344,-39.29758815,3
19359,E01017364,5,1,27.2875941,16.57967906,-39.24096424,3
32710,E01019724,9,6,46.7215024,28.40161656,-39.21082349,3
8483,E01018927,2,0,19.8869192,12.10706291,-39.12047015,3
20087,E01021379,5,1,27.8043899,16.92822059,-39.11673427,3
15818,E01020071,4,1,24.8447647,15.13884504,-39.06625714,3
9675,E01018933,2,0,20.7089158,12.62140031,-39.05330232,3
17364,E01018793,5,1,25.8642682,15.76577326,-39.04419357,3
32628,E01027301,9,6,46.2115052,28.17490945,-39.03053075,3
33692,E01027745,9,9,65.9224084,40.23721777,-38.9627613,3
11172,E01020264,3,0,21.702996,13.24851665,-38.955356,3
6962,E01020267,2,0,18.7639161,11.45979361,-38.92642907,3
33576,E01019847,9,8,58.723654,35.8687892,-38.91935062,3
6742,E01026697,1,0,18.5917472,11.35955679,-38.90000403,3
32226,E01019741,9,6,44.3222948,27.09495067,-38.86834878,3
6266,E01019003,1,0,18.1923799,11.12593621,-38.84287671,3
26787,E01028853,7,3,33.7624484,20.6504535,-38.83603093,3
17823,E01020111,5,1,26.1912885,16.02683298,-38.80853559,3
565,E01032633,0,0,9.5766269,5.861449164,-38.79422029,3
1973,E01018848,0,0,13.4199087,8.216424911,-38.77436058,3
6399,E01018935,1,0,18.3088337,11.21309991,-38.75579357,3
6803,E01024364,2,0,18.6432118,11.41963244,-38.74643185,3
10385,E01028068,3,0,21.1722716,12.96990521,-38.74107866,3
25189,E01028854,7,2,32.088185,19.66638802,-38.71143531,3
22095,E01018941,6,2,29.3135203,17.98408757,-38.64917149,3
5062,E01032414,1,0,17.1124313,10.5046728,-38.61379122,3
12499,E01020799,3,0,22.5884881,13.87985794,-38.55339994,3
18489,E01016300,5,1,26.6547729,16.40285951,-38.4618298,3
4944,E01019302,1,0,16.9962425,10.46206889,-38.44481277,3
6080,E01019318,1,0,18.0313275,11.11419979,-38.36172192,3
16018,E01028112,4,1,24.9766683,15.39837099,-38.34897912,3
1331,E01028569,0,0,12.1836823,7.512745143,-38.33764737,3
3371,E01028859,0,0,15.3916663,9.493252282,-38.32212772,3
18580,E01021396,5,1,26.7151362,16.47884646,-38.31644229,3
17078,E01026894,5,1,25.6791985,15.85042619,-38.27523009,3
31330,E01027298,9,5,41.3673062,25.54509248,-38.24811228,3
3114,E01028520,0,0,15.073752,9.313222632,-38.21563051,3
9815,E01022261,2,0,20.8005985,12.85275034,-38.209709,3
32933,E01019840,9,7,47.9735858,29.66496008,-38.16397173,3
792,E01028517,0,0,10.5304865,6.513564431,-38.14564569,3
4584,E01020490,1,0,16.6849548,10.32159397,-38.13831626,3
12228,E01006105,3,0,22.4052874,13.86096228,-38.13530692,3
1738,E01027619,0,0,12.9950473,8.039598947,-38.13336141,3
10355,E01031544,3,0,21.1535842,13.088299,-38.12727489,3
14476,E01018796,4,1,23.917553,14.79982994,-38.12147113,3
16673,E01018788,4,1,25.4042053,15.72114259,-38.11598354,3
11015,E01020198,3,0,21.5883992,13.36566932,-38.08865033,3
23204,E01021114,6,2,30.2079041,18.70727509,-38.07158873,3
19624,E01018055,5,1,27.4845941,17.02263186,-38.06482354,3
31344,E01012919,9,5,41.4068828,25.68185406,-37.97684751,3
33425,E01019715,9,8,53.8313218,33.42588617,-37.90625039,3
3386,E01026900,1,0,15.412431,9.571686606,-37.89632145,3
8087,E01018928,2,0,19.5913879,12.16776785,-37.89226209,3
15813,E01024537,4,1,24.8423992,15.43137468,-37.88291318,3
18467,E01020113,5,1,26.6453293,16.55152218,-37.88208812,3
26815,E01013421,7,3,33.7875697,21.00609088,-37.82893807,3
32357,E01022383,9,6,44.885021,27.91569005,-37.8062226,3
32021,E01019841,9,6,43.5383357,27.08016867,-37.80155297,3
10281,E01019304,3,0,21.1141384,13.13573412,-37.78702273,3
21208,E01019134,6,2,28.6490453,17.82391486,-37.78530952,3
21291,E01019026,6,2,28.7109495,17.86262575,-37.78462202,3
26186,E01005619,7,3,33.0635565,20.57359722,-37.77560736,3
33661,E01029473,9,9,63.6796395,39.63485078,-37.75899001,3
12849,E01014038,3,1,22.8241435,14.20854923,-37.74772216,3
6492,E01010862,1,0,18.399064,11.45597747,-37.73608553,3
10990,E01028114,3,0,21.5719175,13.44194278,-37.68777031,3
6813,E01022262,2,0,18.6484545,11.62365395,-37.66961253,3
641,E01007732,0,0,9.9273673,6.192433208,-37.62260405,3
30012,E01027557,8,4,38.3497958,23.92358786,-37.6174309,3
25353,E01035113,7,3,32.2280624,20.10491966,-37.61672853,3
4187,E01035129,1,0,16.3131915,10.17856355,-37.60532054,3
4771,E01020157,1,0,16.8506574,10.51949226,-37.57221447,3
18659,E01027758,5,1,26.7750616,16.74638167,-37.45530104,3
6054,E01018218,1,0,18.0123382,11.26650553,-37.45117703,3
6379,E01026902,1,0,18.2883294,11.43934485,-37.45002835,3
19812,E01018751,5,2,27.6162273,17.27666006,-37.44018734,3
22915,E01028711,6,2,29.9619384,18.75158921,-37.41530016,3
16849,E01028262,4,1,25.5107375,15.96901527,-37.40276903,3
2885,E01023164,0,0,14.7921461,9.260669072,-37.39468899,3
21292,E01020199,6,2,28.7117218,17.98278402,-37.36779651,3
15297,E01028866,4,1,24.4828557,15.33490947,-37.36470264,3
9935,E01026080,2,0,20.8860326,13.09493145,-37.30292537,3
30161,E01026198,8,4,38.6090689,24.20992287,-37.29472489,3
25389,E01026888,7,3,32.2631699,20.23703451,-37.27512031,3
26995,E01026892,7,3,33.9845597,21.32230731,-37.25883901,3
21177,E01018819,6,2,28.6254771,17.96351438,-37.24641053,3
11058,E01024224,3,0,21.6251265,13.57248274,-37.23744118,3
10030,E01028802,2,0,20.9427304,13.14646568,-37.22659162,3
11048,E01028003,3,0,21.6187161,13.57164895,-37.22268755,3
18254,E01020116,5,1,26.4907054,16.63606625,-37.20036519,3
3775,E01027920,1,0,15.8463106,9.952635027,-37.19273035,3
14207,E01018799,4,1,23.7343038,14.91139264,-37.17366742,3
58,E01016305,0,0,3.3336626,2.096001773,-37.12615749,3
33281,E01027877,9,7,51.5037985,32.41844011,-37.05621517,3
11838,E01020807,3,0,22.1535061,13.95121011,-37.02482104,3
1630,E01030096,0,0,12.798804,8.06007554,-37.0247756,3
21664,E01012468,6,2,28.9854548,18.26477571,-36.98640979,3
31071,E01019714,9,5,40.6748737,25.63587996,-36.97367041,3
21819,E01019631,6,2,29.1214096,18.36360632,-36.94121757,3
19465,E01021378,5,1,27.3705216,17.25986849,-36.9399358,3
8951,E01033715,2,0,20.2180864,12.75479767,-36.91392241,3
3501,E01008147,1,0,15.5411843,9.805084724,-36.90902485,3
33730,E01027746,9,9,76.1152347,48.04828488,-36.87428664,3
9959,E01006104,2,0,20.8994964,13.19500647,-36.86447644,3
536,E01025148,0,0,9.4414316,5.96102686,-36.86310389,3
11570,E01032713,3,0,21.974206,13.87413786,-36.86171022,3
1503,E01028570,0,0,12.5572904,7.930890031,-36.84234593,3
33636,E01023196,9,9,62.2044754,39.29809424,-36.82432979,3
5520,E01010164,1,0,17.5443454,11.08446103,-36.82032143,3
15212,E01028057,4,1,24.4207951,15.43007306,-36.81584486,3
33177,E01019716,9,7,50.13774,31.68583872,-36.80241926,3
19408,E01026474,5,2,27.3297707,17.27744726,-36.78158718,3
31513,E01030222,9,5,41.840627,26.48294603,-36.70518841,3
10035,E01029895,2,0,20.9453022,13.25811288,-36.70125763,3
13273,E01027356,3,1,23.0960884,14.61963668,-36.70081086,3
14118,E01028264,4,1,23.6722097,14.99104729,-36.67237878,3
1805,E01019250,0,0,13.1010498,8.297396869,-36.66616801,3
15964,E01029881,4,1,24.9439922,15.7992746,-36.66100247,3
32334,E01020073,9,6,44.8195865,28.39239223,-36.65182023,3
10483,E01010857,3,0,21.2416782,13.46648382,-36.60348448,3
9499,E01028055,2,0,20.581607,13.05407273,-36.57408417,3
5947,E01019866,1,0,17.9294833,11.37215075,-36.57290309,3
1248,E01021491,0,0,11.961849,7.588003274,-36.56496354,3
9683,E01020806,2,0,20.7188869,13.14446268,-36.5580654,3
2387,E01007549,0,0,14.1084863,8.956171396,-36.51926078,3
4607,E01007507,1,0,16.7078878,10.60907529,-36.50259435,3
8313,E01020270,2,0,19.7541429,12.54430894,-36.49783234,3
9339,E01028045,2,0,20.4891802,13.02290074,-36.44010831,3
5804,E01018084,1,0,17.8115442,11.32128422,-36.43850249,3
12852,E01026695,3,1,22.8276211,14.51767467,-36.40303293,3
17098,E01031474,5,1,25.692291,16.35000414,-36.36221799,3
14617,E01019742,4,1,24.021818,15.28870887,-36.35490508,3
32930,E01019762,9,7,47.9678035,30.53133176,-36.35036519,3
20597,E01033294,6,2,28.1709976,17.94032216,-36.31634062,3
4019,E01007465,1,0,16.1066682,10.2573577,-36.31607998,3
12968,E01020808,3,1,22.9117808,14.591889,-36.31272431,3
2971,E01019632,0,0,14.8906673,9.488595884,-36.27823594,3
7974,E01028043,2,0,19.5115978,12.43516965,-36.26780455,3
29139,E01021464,8,4,36.8506461,23.48847178,-36.26035289,3
32110,E01027302,9,6,43.8718203,27.96379869,-36.26022694,3
22249,E01030491,6,2,29.4263047,18.76220191,-36.24003389,3
19121,E01020494,5,2,27.1083397,17.2939044,-36.20448691,3
3290,E01024052,0,0,15.2928496,9.762189289,-36.1650082,3
1281,E01007805,0,0,12.0622823,7.70078321,-36.15815798,3
4006,E01019736,1,0,16.0929819,10.274269,-36.1568349,3
1021,E01007806,0,0,11.3031018,7.218615446,-36.13597778,3
24024,E01014055,7,3,30.9709645,19.78130332,-36.12952118,3
14103,E01014035,4,1,23.6619409,15.11654108,-36.11453455,3
246,E01020193,0,0,7.5498374,4.823769569,-36.10763631,3
18076,E01028235,5,1,26.3609743,16.84865055,-36.08487169,3
1004,E01020812,0,0,11.2539674,7.198727389,-36.03387025,3
19485,E01026523,5,2,27.3839187,17.51710427,-36.0314188,3
32976,E01035102,9,7,48.355954,30.94905471,-35.99742711,3
10826,E01019362,3,0,21.4738281,13.74745154,-35.98043405,3
6778,E01033449,2,0,18.6239583,11.93465112,-35.91775215,3
708,E01007730,0,0,10.2180693,6.550270051,-35.89522777,3
6258,E01008146,1,0,18.1882005,11.65986213,-35.89326154,3
10857,E01020266,3,0,21.4880207,13.77668767,-35.88666049,3
6483,E01020505,1,0,18.3904417,11.79131322,-35.8834692,3
20334,E01030492,6,2,27.9785511,17.94437343,-35.86382166,3
18426,E01018800,5,1,26.6218289,17.07726841,-35.85238463,3
32101,E01022097,9,6,43.8519564,28.13808642,-35.83390862,3
12520,E01014037,3,1,22.5979069,14.50750184,-35.80156823,3
18073,E01017363,5,1,26.3592928,16.92396204,-35.7950831,3
3941,E01019295,1,0,16.0218377,10.28838993,-35.78520692,3
27476,E01026718,8,4,34.5503262,22.18669421,-35.78441465,3
32792,E01019845,9,7,47.1215213,30.25987503,-35.78332321,3
15446,E01025624,4,1,24.5784596,15.78469895,-35.77832293,3
6327,E01031476,1,0,18.2406072,11.71954858,-35.75022778,3
3750,E01013253,1,0,15.8209481,10.1677666,-35.73225486,3
1910,E01007804,0,0,13.2868085,8.54161925,-35.71353685,3
9137,E01028001,2,0,20.3378312,13.08568303,-35.65841461,3
237,E01034080,0,0,7.4987697,4.825640417,-35.6475714,3
7700,E01028060,2,0,19.3110004,12.43224233,-35.62093071,3
19511,E01022944,5,2,27.3996576,17.64167028,-35.61353745,3
4179,E01020331,1,0,16.3048034,10.49849871,-35.61100707,3
7187,E01019282,2,0,18.9407522,12.20154998,-35.58043604,3
17065,E01014039,5,1,25.6685231,16.53744385,-35.57306049,3
16844,E01035154,4,1,25.5079422,16.43577839,-35.56603562,3
12542,E01024223,3,1,22.6171537,14.57787123,-35.54506714,3
880,E01020809,0,0,10.8489549,6.99442077,-35.52908244,3
1942,E01026769,0,0,13.3612123,8.61515146,-35.52118426,3
14227,E01033390,4,1,23.7436767,15.31088645,-35.51594116,3
33521,E01019717,9,8,56.3085417,36.31360193,-35.50960328,3
8718,E01010863,2,0,20.0572241,12.93537868,-35.50763249,3
8761,E01021398,2,0,20.0890679,12.95852673,-35.49463422,3
32815,E01028883,9,7,47.2150468,30.4603306,-35.48596759,3
18374,E01020091,5,1,26.5734768,17.15076461,-35.45908673,3
19780,E01021377,5,2,27.5908221,17.82298234,-35.40249626,3
945,E01014772,0,0,11.0489404,7.139612249,-35.38192813,3
14838,E01028113,4,1,24.1745503,15.62180836,-35.37911495,3
19689,E01005616,5,2,27.5282808,17.79052291,-35.37365068,3
20598,E01024377,6,2,28.1714325,18.20679207,-35.37143676,3
30264,E01029147,8,5,38.8140945,25.09192894,-35.35356353,3
10118,E01026721,2,0,20.9990681,13.57772013,-35.34132056,3
25412,E01027297,7,3,32.2770134,20.87337182,-35.33053521,3
14466,E01024225,4,1,23.9108853,15.46365248,-35.32798017,3
30703,E01028490,9,5,39.8398367,25.78497105,-35.27842183,3
31850,E01013050,9,6,42.9585627,27.80634413,-35.27170747,3
20953,E01029214,6,2,28.4348966,18.40809144,-35.26232327,3
12702,E01018798,3,1,22.7270018,14.715279,-35.25200053,3
27236,E01021461,8,4,34.2534726,22.18131871,-35.24359129,3
24373,E01018056,7,3,31.2873482,20.26181825,-35.23957953,3
28745,E01026893,8,4,36.2444277,23.4724496,-35.23845985,3
1097,E01006492,0,0,11.561184,7.493313205,-35.18558994,3
20599,E01032486,6,2,28.171583,18.26466855,-35.16633926,3
28155,E01027367,8,4,35.4269674,22.96881085,-35.16574368,3
8168,E01010858,2,0,19.6455068,12.7387685,-35.15683444,3
32819,E01019710,9,7,47.2343292,30.63140554,-35.15012055,3
3847,E01007550,1,0,15.9241637,10.32955251,-35.13284148,3
3112,E01027946,0,0,15.0721945,9.780983101,-35.10577971,3
29096,E01013243,8,4,36.76347,23.86566115,-35.08321942,3
13713,E01027357,4,1,23.4133517,15.20855181,-35.04325223,3
6733,E01018931,1,0,18.586672,12.07587469,-35.02938724,3
4406,E01025109,1,0,16.5136203,10.7337119,-35.00085563,3
284,E01020261,0,0,7.8603937,5.109768679,-34.99347648,3
6689,E01018930,1,0,18.5516762,12.06253696,-34.97872196,3
27389,E01021115,8,4,34.4450136,22.39665069,-34.97854014,3
30255,E01018023,8,5,38.7972796,25.22798643,-34.97485727,3
7600,E01028046,2,0,19.2330592,12.50782185,-34.9670704,3
13189,E01028894,3,1,23.040384,14.98690193,-34.95376669,3
6110,E01027573,1,0,18.065378,11.75345988,-34.93930835,3
31519,E01027299,9,6,41.8531011,27.24143943,-34.91177783,3
8900,E01024250,2,0,20.1849828,13.14438976,-34.88035192,3
17736,E01032940,5,1,26.1282677,17.02049483,-34.85792849,3
2199,E01018955,0,0,13.8030889,8.994233658,-34.83897899,3
3526,E01007466,1,0,15.5651159,10.14390506,-34.82923531,3
8332,E01028044,2,0,19.7729144,12.88847944,-34.81750246,3
9312,E01024253,2,0,20.4678498,13.34560762,-34.79721733,3
1862,E01024232,0,0,13.2148473,8.61953922,-34.77382656,3
11418,E01024201,3,1,21.8590816,14.26023741,-34.76287033,3
32579,E01019608,9,7,45.9437614,29.97460299,-34.7580562,3
11192,E01033445,3,1,21.7116057,14.16509559,-34.75795485,3
201,E01026511,0,0,7.0852972,4.623831394,-34.74047364,3
9286,E01026494,2,0,20.4442789,13.35128605,-34.69426771,3
31296,E01019722,9,6,41.2442076,26.95694484,-34.64065282,3
11365,E01024251,3,1,21.8237767,14.27320918,-34.59789578,3
8247,E01010860,2,0,19.7077539,12.88935376,-34.59755066,3
4116,E01007798,1,0,16.2225183,10.61014703,-34.59617776,3
153,E01018766,0,0,6.2785284,4.108622428,-34.56074152,3
108,E01024036,0,0,5.2386344,3.429152787,-34.54109362,3
16024,E01025349,4,1,24.9804613,16.35370097,-34.53403133,3
10546,E01018337,3,0,21.2793436,13.93078497,-34.53376555,3
3817,E01007777,1,0,15.8861812,10.40567407,-34.49858128,3
3411,E01008148,1,0,15.4385386,10.11387349,-34.4894374,3
24083,E01020090,7,3,31.025567,20.32719502,-34.48243823,3
1308,E01028893,0,0,12.1332134,7.949408837,-34.48224659,3
5684,E01032473,1,0,17.6881028,11.59056263,-34.47255051,3
10033,E01027358,2,0,20.9442107,13.72893577,-34.44997298,3
16696,E01029132,4,1,25.419134,16.6682001,-34.42656188,3
3487,E01029667,1,0,15.5272382,10.18731751,-34.39066637,3
2095,E01007547,0,0,13.6307604,8.943198661,-34.38958357,3
20790,E01029204,6,2,28.3070012,18.57423467,-34.38289511,3
12480,E01024226,3,1,22.5774963,14.81999519,-34.35943919,3
1907,E01027045,0,0,13.2792665,8.716638327,-34.35903763,3
4123,E01021489,1,0,16.2307713,10.6545291,-34.35599024,3
17226,E01029210,5,1,25.7754039,16.923553,-34.34223937,3
28554,E01028488,8,4,35.9626886,23.61837326,-34.32534056,3
926,E01018777,0,0,10.9995585,7.224179651,-34.3230035,3
7647,E01027043,2,0,19.2670556,12.655816,-34.31369972,3
33236,E01029756,9,8,50.9319293,33.46557863,-34.29351864,3
10596,E01027381,3,0,21.3238131,14.01651211,-34.26826597,3
22127,E01004788,6,2,29.3346235,19.28750474,-34.25003481,3
32029,E01019760,9,6,43.5643335,28.64587138,-34.24466972,3
434,E01021800,0,0,8.9315949,5.875744281,-34.2139411,3
12759,E01029113,3,1,22.7622074,14.9785184,-34.19566855,3
33269,E01029744,9,8,51.344612,33.78850369,-34.19269836,3
3332,E01029310,0,0,15.3442512,10.09919906,-34.18252266,3
4013,E01028518,1,0,16.1016312,10.59870768,-34.17618659,3
7688,E01019001,2,0,19.3010402,12.70596828,-34.16951549,3
30736,E01033541,9,5,39.9056437,26.27075427,-34.1678223,3
15384,E01033389,4,1,24.5391481,16.15900065,-34.15011564,3
21944,E01019761,6,2,29.2053233,19.23833267,-34.12730799,3
32347,E01019610,9,6,44.85569,29.55081124,-34.12026158,3
14395,E01010856,4,1,23.8589507,15.71844826,-34.11928103,3
15985,E01029115,4,1,24.9591685,16.44651565,-34.1063159,3
106,E01029138,0,0,5.2122257,3.434680647,-34.1033784,3
10708,E01028042,3,0,21.4007284,14.10622586,-34.08530031,3
14929,E01018787,4,1,24.2281401,15.97227652,-34.07551529,3
3145,E01027359,0,0,15.1064172,9.959456506,-34.07135276,3
198,E01019502,0,0,7.050445,4.648554184,-34.06722294,3
19670,E01025629,5,2,27.5118511,18.14028496,-34.06374258,3
2974,E01034319,0,0,14.8966861,9.823281652,-34.05726894,3
27195,E01030771,8,4,34.2075355,22.56149827,-34.04523904,3
21717,E01028489,6,2,29.0389452,19.15461282,-34.03819358,3
5352,E01008142,1,0,17.3941543,11.47406726,-34.03492311,3
12713,E01028255,3,1,22.7337035,14.99963709,-34.02026605,3
26346,E01013061,7,3,33.2507555,21.94254903,-34.00887078,3
541,E01018956,0,0,9.4695239,6.250820152,-33.99013279,3
21419,E01029120,6,2,28.8088345,19.03486814,-33.92697597,3
32261,E01034863,9,6,44.5256689,29.42562786,-33.91311441,3
3574,E01029311,1,0,15.6172887,10.32105479,-33.91263371,3
20916,E01025622,6,2,28.409894,18.77563885,-33.91161949,3
6738,E01007504,1,0,18.58872,12.2858096,-33.90717811,3
3140,E01019100,0,0,15.1003546,9.982288549,-33.89368122,3
15370,E01004789,4,1,24.5282978,16.21482409,-33.89339846,3
921,E01027475,0,0,10.990128,7.267679554,-33.87083795,3
27403,E01019759,8,4,34.4599092,22.7992466,-33.83834395,3
9380,E01018797,2,0,20.5130527,13.57313687,-33.83170673,3
16552,E01034078,4,1,25.3186858,16.75696156,-33.81583192,3
1013,E01029425,0,0,11.272631,7.465757643,-33.77093916,3
32454,E01019311,9,7,45.372986,30.0629366,-33.7426534,3
24599,E01013425,7,3,31.5309736,20.89209353,-33.74104525,3
23007,E01026119,6,3,30.0336649,19.90207792,-33.73410144,3
5506,E01027918,1,0,17.52885,11.62198771,-33.69794534,3
28850,E01026931,8,4,36.3937692,24.13841647,-33.67431567,3
1041,E01019424,0,0,11.3967157,7.561462494,-33.65226709,3
8720,E01019280,2,0,20.0583445,13.30826309,-33.65223593,3
29630,E01019846,8,5,37.6753693,24.99710033,-33.65134625,3
26326,E01028491,7,4,33.2351899,22.05518671,-33.63905313,3
31979,E01029755,9,6,43.3943026,28.79952918,-33.6329254,3
12227,E01018083,3,1,22.404948,14.87154948,-33.62381614,3
3557,E01035130,1,0,15.6001292,10.35572207,-33.617716,3
8285,E01029065,2,0,19.7348331,13.10593501,-33.5898361,3
3392,E01019376,1,0,15.4193825,10.24475899,-33.55921359,3
1628,E01019112,0,0,12.7963417,8.504320388,-33.54100267,3
7412,E01013126,2,0,19.1089792,12.69993797,-33.53942232,3
15,E01022209,0,0,1.3804861,0.917526571,-33.53597902,3
12957,E01025562,3,1,22.9002546,15.22085439,-33.53412592,3
21730,E01028111,6,2,29.0508277,19.31220324,-33.5227091,3
24737,E01020092,7,3,31.6451868,21.04286816,-33.5037322,3
32441,E01019335,9,7,45.3262079,30.14759819,-33.48749083,3
18019,E01028219,5,2,26.317051,17.50420483,-33.48721012,3
26258,E01013424,7,4,33.144972,22.04593027,-33.48635122,3
628,E01020827,0,0,9.8353302,6.543789689,-33.46649725,3
1272,E01019212,0,0,12.043181,8.012886771,-33.46536292,3
998,E01028033,0,0,11.2390181,7.47821237,-33.46204888,3
12489,E01026221,3,1,22.5825191,15.02667174,-33.45883302,3
9918,E01026476,2,0,20.87114,13.88796801,-33.45850773,3
32765,E01019723,9,7,46.9734883,31.25822273,-33.45560686,3
19439,E01019000,5,2,27.3473222,18.2088498,-33.41633354,3
5654,E01030555,1,0,17.6633084,11.7624636,-33.40735872,3
5235,E01021005,1,0,17.2988961,11.52066979,-33.40228345,3
9786,E01028054,2,0,20.7779315,13.84107564,-33.3856903,3
19894,E01014040,5,2,27.675472,18.43616453,-33.38446214,3
14077,E01032703,4,1,23.6436093,15.75043384,-33.38397011,3
8841,E01024222,2,0,20.1428297,13.42151898,-33.36825471,3
11391,E01021228,3,1,21.8423669,14.55911859,-33.34459283,3
785,E01027510,0,0,10.5116431,7.009779417,-33.31414176,3
4579,E01033717,1,0,16.6780878,11.12375007,-33.30320475,3
